event_ticker,ticker,title,game_date,visitor_team,home_team,status,result,volume_fp,open_interest_fp,settlement_value_dollars,occurrence_datetime,kalshi_home_prob,pregame_yes_bid,pregame_yes_ask,cutoff_ts,end_period_ts,kalshi_home_win,start_et,visitor_pts,home_pts,home_win,home_margin
KXNBAGAME-25DEC20PORSAC,KXNBAGAME-25DEC20PORSAC-SAC,Portland vs Sacramento Winner?,2025-12-20,Portland Trail Blazers,Sacramento Kings,finalized,no,2381201.0,0.0,0.0,,0.395,0.39,0.4,1766285100.0,1766285100.0,0,10:00p,98,93,0,-5
KXNBAGAME-25DEC20BOSTOR,KXNBAGAME-25DEC20BOSTOR-TOR,Boston vs Toronto Winner?,2025-12-20,Boston Celtics,Toronto Raptors,finalized,no,2181328.0,0.0,0.0,,0.525,0.52,0.53,1766274300.0,1766274300.0,0,7:00p,112,96,0,-16
KXNBAGAME-25DEC20INDNOP,KXNBAGAME-25DEC20INDNOP-NOP,Indiana vs New Orleans Winner?,2025-12-20,Indiana Pacers,New Orleans Pelicans,finalized,yes,741746.0,0.0,1.0,,0.565,0.56,0.57,1766274300.0,1766274300.0,1,7:00p,109,128,1,19
KXNBAGAME-25DEC20HOUDEN,KXNBAGAME-25DEC20HOUDEN-DEN,Houston vs Denver Winner?,2025-12-20,Houston Rockets,Denver Nuggets,finalized,no,5122836.0,0.0,0.0,,0.485,0.48,0.49,1766267100.0,1766267100.0,0,5:00p,115,101,0,-14
KXNBAGAME-25DEC20ORLUTA,KXNBAGAME-25DEC20ORLUTA-UTA,Orlando vs Utah Winner?,2025-12-20,Orlando Magic,Utah Jazz,finalized,no,5948565.0,0.0,0.0,,0.275,0.27,0.28,1766283300.0,1766283300.0,0,9:30p,128,127,0,-1
KXNBAGAME-25DEC20DALPHI,KXNBAGAME-25DEC20DALPHI-PHI,Dallas vs Philadelphia Winner?,2025-12-20,Dallas Mavericks,Philadelphia 76ers,finalized,yes,3081947.0,0.0,1.0,,0.52,0.51,0.53,1766274300.0,1766274300.0,1,7:00p,114,121,1,7
KXNBAGAME-25DEC21SASWAS,KXNBAGAME-25DEC21SASWAS-WAS,San Antonio vs Washington Winner?,2025-12-21,San Antonio Spurs,Washington Wizards,finalized,no,1826093.0,0.0,0.0,,0.095,0.09,0.1,1766360700.0,1766360700.0,0,7:00p,124,113,0,-11
KXNBAGAME-25DEC21HOUSAC,KXNBAGAME-25DEC21HOUSAC-SAC,Houston vs Sacramento Winner?,2025-12-21,Houston Rockets,Sacramento Kings,finalized,yes,9024136.0,0.0,1.0,,0.165,0.16,0.17,1766371500.0,1766371500.0,1,10:00p,124,125,1,1
KXNBAGAME-25DEC21MILMIN,KXNBAGAME-25DEC21MILMIN-MIN,Milwaukee vs Minnesota Winner?,2025-12-21,Milwaukee Bucks,Minnesota Timberwolves,finalized,yes,2483276.0,0.0,1.0,,0.835,0.83,0.84,1766360700.0,1766360700.0,1,7:00p,100,103,1,3
KXNBAGAME-25DEC21CHIATL,KXNBAGAME-25DEC21CHIATL-ATL,Chicago vs Atlanta Winner?,2025-12-21,Chicago Bulls,Atlanta Hawks,finalized,no,3004263.0,0.0,0.0,,0.615,0.61,0.62,1766348100.0,1766348100.0,0,3:30p,152,150,0,-2
KXNBAGAME-25DEC21MIANYK,KXNBAGAME-25DEC21MIANYK-NYK,Miami vs New York Winner?,2025-12-21,Miami Heat,New York Knicks,finalized,yes,2168324.0,0.0,1.0,,0.725,0.72,0.73,1766357100.0,1766357100.0,1,6:00p,125,132,1,7
KXNBAGAME-25DEC21TORBKN,KXNBAGAME-25DEC21TORBKN-BKN,Toronto vs Brooklyn Winner?,2025-12-21,Toronto Raptors,Brooklyn Nets,finalized,yes,1973220.0,0.0,1.0,,0.405,0.4,0.41,1766357100.0,1766357100.0,1,6:00p,81,96,1,15
KXNBAGAME-25DEC22MEMOKC,KXNBAGAME-25DEC22MEMOKC-OKC,Memphis vs Oklahoma City Winner?,2025-12-22,Memphis Grizzlies,Oklahoma City Thunder,finalized,yes,1329823.0,0.0,1.0,,0.895,0.89,0.9,1766456100.0,1766456100.0,1,9:30p,103,119,1,16
KXNBAGAME-25DEC22DETPOR,KXNBAGAME-25DEC22DETPOR-POR,Detroit vs Portland Winner?,2025-12-22,Detroit Pistons,Portland Trail Blazers,finalized,no,3723513.0,0.0,0.0,,0.32,0.31,0.33,1766457900.0,1766457900.0,0,10:00p,110,102,0,-8
KXNBAGAME-25DEC22ORLGSW,KXNBAGAME-25DEC22ORLGSW-GSW,Orlando vs Golden State Winner?,2025-12-22,Orlando Magic,Golden State Warriors,finalized,yes,2850517.0,0.0,1.0,,0.67,0.66,0.68,1766457900.0,1766457900.0,1,10:00p,97,120,1,23
KXNBAGAME-25DEC22UTADEN,KXNBAGAME-25DEC22UTADEN-DEN,Utah vs Denver Winner?,2025-12-22,Utah Jazz,Denver Nuggets,finalized,yes,465182.0,0.0,1.0,,0.865,0.86,0.87,1766454300.0,1766454300.0,1,9:00p,112,135,1,23
KXNBAGAME-25DEC22DALNOP,KXNBAGAME-25DEC22DALNOP-NOP,Dallas vs New Orleans Winner?,2025-12-22,Dallas Mavericks,New Orleans Pelicans,finalized,yes,2252873.0,0.0,1.0,,0.485,0.48,0.49,1766450700.0,1766450700.0,1,8:00p,113,119,1,6
KXNBAGAME-25DEC22INDBOS,KXNBAGAME-25DEC22INDBOS-BOS,Indiana vs Boston Winner?,2025-12-22,Indiana Pacers,Boston Celtics,finalized,yes,3216255.0,0.0,1.0,,0.83,0.82,0.84,1766448900.0,1766448900.0,1,7:30p,95,103,1,8
KXNBAGAME-25DEC22CHACLE,KXNBAGAME-25DEC22CHACLE-CLE,Charlotte vs Cleveland Winner?,2025-12-22,Charlotte Hornets,Cleveland Cavaliers,finalized,yes,1200432.0,0.0,1.0,,0.755,0.75,0.76,1766447100.0,1766447100.0,1,7:00p,132,139,1,7
KXNBAGAME-25DEC23DENDAL,KXNBAGAME-25DEC23DENDAL-DAL,Denver vs Dallas Winner?,2025-12-23,Denver Nuggets,Dallas Mavericks,finalized,yes,2583079.0,0.0,1.0,,0.315,0.31,0.32,1766537100.0,1766537100.0,1,8:00p,130,131,1,1
KXNBAGAME-25DEC23BKNPHI,KXNBAGAME-25DEC23BKNPHI-PHI,Brooklyn vs Philadelphia Winner?,2025-12-23,Brooklyn Nets,Philadelphia 76ers,finalized,no,2525393.0,0.0,0.0,,0.775,0.77,0.78,1766533500.0,1766533500.0,0,7:00p,114,106,0,-8
KXNBAGAME-25DEC23MILIND,KXNBAGAME-25DEC23MILIND-IND,Milwaukee vs Indiana Winner?,2025-12-23,Milwaukee Bucks,Indiana Pacers,finalized,no,618649.0,0.0,0.0,,0.475,0.47,0.48,1766535300.0,1766535300.0,0,7:30p,111,94,0,-17
KXNBAGAME-25DEC23NOPCLE,KXNBAGAME-25DEC23NOPCLE-CLE,New Orleans vs Cleveland Winner?,2025-12-23,New Orleans Pelicans,Cleveland Cavaliers,finalized,yes,286056.0,0.0,1.0,,0.765,0.76,0.77,1766535300.0,1766535300.0,1,7:30p,118,141,1,23
KXNBAGAME-25DEC23CHIATL,KXNBAGAME-25DEC23CHIATL-ATL,Chicago vs Atlanta Winner?,2025-12-23,Chicago Bulls,Atlanta Hawks,finalized,no,1584267.0,0.0,0.0,,0.58,0.57,0.59,1766535300.0,1766535300.0,0,7:30p,126,123,0,-3
KXNBAGAME-25DEC23TORMIA,KXNBAGAME-25DEC23TORMIA-MIA,Toronto vs Miami Winner?,2025-12-23,Toronto Raptors,Miami Heat,finalized,no,951597.0,0.0,0.0,,0.655,0.65,0.66,1766535300.0,1766535300.0,0,7:30p,112,91,0,-21
KXNBAGAME-25DEC23WASCHA,KXNBAGAME-25DEC23WASCHA-CHA,Washington vs Charlotte Winner?,2025-12-23,Washington Wizards,Charlotte Hornets,finalized,yes,1075760.0,0.0,1.0,,0.695,0.69,0.7,1766533500.0,1766533500.0,1,7:00p,109,126,1,17
KXNBAGAME-25DEC23NYKMIN,KXNBAGAME-25DEC23NYKMIN-MIN,New York vs Minnesota Winner?,2025-12-23,New York Knicks,Minnesota Timberwolves,finalized,yes,1233494.0,0.0,1.0,,0.705,0.7,0.71,1766537100.0,1766537100.0,1,8:00p,104,115,1,11
KXNBAGAME-25DEC23OKCSAS,KXNBAGAME-25DEC23OKCSAS-SAS,Oklahoma City vs San Antonio Winner?,2025-12-23,Oklahoma City Thunder,San Antonio Spurs,finalized,yes,3448285.0,0.0,1.0,,0.325,0.32,0.33,1766538900.0,1766538900.0,1,8:30p,110,130,1,20
KXNBAGAME-25DEC23LALPHX,KXNBAGAME-25DEC23LALPHX-PHX,Los Angeles L vs Phoenix Winner?,2025-12-23,Los Angeles Lakers,Phoenix Suns,finalized,yes,774643.0,0.0,1.0,,0.585,0.58,0.59,1766540700.0,1766540700.0,1,9:00p,108,132,1,24
KXNBAGAME-25DEC23DETSAC,KXNBAGAME-25DEC23DETSAC-SAC,Detroit vs Sacramento Winner?,2025-12-23,Detroit Pistons,Sacramento Kings,finalized,no,2262806.0,0.0,0.0,,0.215,0.21,0.22,1766544300.0,1766544300.0,0,10:00p,136,127,0,-9
KXNBAGAME-25DEC23HOULAC,KXNBAGAME-25DEC23HOULAC-LAC,Houston vs Los Angeles C Winner?,2025-12-23,Houston Rockets,Los Angeles Clippers,finalized,yes,3305049.0,0.0,1.0,,0.28500000000000003,0.28,0.29,1766546100.0,1766546100.0,1,10:30p,108,128,1,20
KXNBAGAME-25DEC23ORLPOR,KXNBAGAME-25DEC23ORLPOR-POR,Orlando vs Portland Winner?,2025-12-23,Orlando Magic,Portland Trail Blazers,finalized,no,2971823.0,0.0,0.0,,0.48,0.47,0.49,1766544300.0,1766544300.0,0,10:00p,110,106,0,-4
KXNBAGAME-25DEC23MEMUTA,KXNBAGAME-25DEC23MEMUTA-UTA,Memphis vs Utah Winner?,2025-12-23,Memphis Grizzlies,Utah Jazz,finalized,no,2496604.0,0.0,0.0,,0.395,0.39,0.4,1766540700.0,1766540700.0,0,9:00p,137,128,0,-9
KXNBAGAME-25DEC25SASOKC,KXNBAGAME-25DEC25SASOKC-OKC,San Antonio vs Oklahoma City Winner?,2025-12-25,San Antonio Spurs,Oklahoma City Thunder,finalized,no,7290411.0,0.0,0.0,,0.755,0.75,0.76,1766690100.0,1766690100.0,0,2:30p,117,102,0,-15
KXNBAGAME-25DEC25HOULAL,KXNBAGAME-25DEC25HOULAL-LAL,Houston vs Los Angeles L Winner?,2025-12-25,Houston Rockets,Los Angeles Lakers,finalized,no,9755447.0,0.0,0.0,,0.46499999999999997,0.46,0.47,1766709900.0,1766709900.0,0,8:00p,119,96,0,-23
KXNBAGAME-25DEC25CLENYK,KXNBAGAME-25DEC25CLENYK-NYK,Cleveland vs New York Winner?,2025-12-25,Cleveland Cavaliers,New York Knicks,finalized,yes,11887750.0,0.0,1.0,,0.625,0.62,0.63,1766681100.0,1766681100.0,1,12:00p,124,126,1,2
KXNBAGAME-25DEC25DALGSW,KXNBAGAME-25DEC25DALGSW-GSW,Dallas vs Golden State Winner?,2025-12-25,Dallas Mavericks,Golden State Warriors,finalized,yes,3074141.0,0.0,1.0,,0.735,0.73,0.74,1766699100.0,1766699100.0,1,5:00p,116,126,1,10
KXNBAGAME-25DEC25MINDEN,KXNBAGAME-25DEC25MINDEN-DEN,Minnesota vs Denver Winner?,2025-12-25,Minnesota Timberwolves,Denver Nuggets,finalized,yes,15751919.0,0.0,1.0,,0.505,0.5,0.51,1766718900.0,1766718900.0,1,10:30p,138,142,1,4
KXNBAGAME-25DEC26MILMEM,KXNBAGAME-25DEC26MILMEM-MEM,Milwaukee vs Memphis Winner?,2025-12-26,Milwaukee Bucks,Memphis Grizzlies,finalized,yes,906547.0,0.0,1.0,,0.645,0.64,0.65,1766796300.0,1766796300.0,1,8:00p,104,125,1,21
KXNBAGAME-25DEC26MIAATL,KXNBAGAME-25DEC26MIAATL-ATL,Miami vs Atlanta Winner?,2025-12-26,Miami Heat,Atlanta Hawks,finalized,no,2368689.0,0.0,0.0,,0.585,0.58,0.59,1766792700.0,1766792700.0,0,7:00p,126,111,0,-15
KXNBAGAME-25DEC26BOSIND,KXNBAGAME-25DEC26BOSIND-IND,Boston vs Indiana Winner?,2025-12-26,Boston Celtics,Indiana Pacers,finalized,no,2280688.0,0.0,0.0,,0.255,0.25,0.26,1766792700.0,1766792700.0,0,7:00p,140,122,0,-18
KXNBAGAME-25DEC26PHICHI,KXNBAGAME-25DEC26PHICHI-CHI,Philadelphia vs Chicago Winner?,2025-12-26,Philadelphia 76ers,Chicago Bulls,finalized,yes,4956421.0,0.0,1.0,,0.455,0.45,0.46,1766794500.0,1766794500.0,1,7:30p,102,109,1,7
KXNBAGAME-25DEC26LACPOR,KXNBAGAME-25DEC26LACPOR-POR,Los Angeles C vs Portland Winner?,2025-12-26,Los Angeles Clippers,Portland Trail Blazers,finalized,no,5887558.0,0.0,0.0,,0.445,0.44,0.45,1766803500.0,1766803500.0,0,10:00p,119,103,0,-16
KXNBAGAME-25DEC26PHXNOP,KXNBAGAME-25DEC26PHXNOP-NOP,Phoenix vs New Orleans Winner?,2025-12-26,Phoenix Suns,New Orleans Pelicans,finalized,no,3011172.0,0.0,0.0,,0.365,0.36,0.37,1766796300.0,1766796300.0,0,8:00p,115,108,0,-7
KXNBAGAME-25DEC26CHAORL,KXNBAGAME-25DEC26CHAORL-ORL,Charlotte vs Orlando Winner?,2025-12-26,Charlotte Hornets,Orlando Magic,finalized,no,2904434.0,0.0,0.0,,0.675,0.67,0.68,1766792700.0,1766792700.0,0,7:00p,120,105,0,-15
KXNBAGAME-25DEC26DETUTA,KXNBAGAME-25DEC26DETUTA-UTA,Detroit vs Utah Winner?,2025-12-26,Detroit Pistons,Utah Jazz,finalized,yes,7156992.0,0.0,1.0,,0.225,0.22,0.23,1766801700.0,1766801700.0,1,9:30p,129,131,1,2
KXNBAGAME-25DEC26TORWAS,KXNBAGAME-25DEC26TORWAS-WAS,Toronto vs Washington Winner?,2025-12-26,Toronto Raptors,Washington Wizards,finalized,yes,2333714.0,0.0,1.0,,0.255,0.25,0.26,1766792700.0,1766792700.0,1,7:00p,117,138,1,21
KXNBAGAME-25DEC27INDMIA,KXNBAGAME-25DEC27INDMIA-MIA,Indiana vs Miami Winner?,2025-12-27,Indiana Pacers,Miami Heat,finalized,yes,716440.0,0.0,1.0,,0.705,0.7,0.71,1766882700.0,1766882700.0,1,8:00p,116,142,1,26
KXNBAGAME-25DEC27DENORL,KXNBAGAME-25DEC27DENORL-ORL,Denver vs Orlando Winner?,2025-12-27,Denver Nuggets,Orlando Magic,finalized,yes,3683860.0,0.0,1.0,,0.385,0.38,0.39,1766879100.0,1766879100.0,1,7:00p,126,127,1,1
KXNBAGAME-25DEC27DALSAC,KXNBAGAME-25DEC27DALSAC-SAC,Dallas vs Sacramento Winner?,2025-12-27,Dallas Mavericks,Sacramento Kings,finalized,yes,2077870.0,0.0,1.0,,0.425,0.42,0.43,1766871900.0,1766871900.0,1,5:00p,107,113,1,6
KXNBAGAME-25DEC27PHXNOP,KXNBAGAME-25DEC27PHXNOP-NOP,Phoenix vs New Orleans Winner?,2025-12-27,Phoenix Suns,New Orleans Pelicans,finalized,no,2030103.0,0.0,0.0,,0.365,0.36,0.37,1766879100.0,1766879100.0,0,7:00p,123,114,0,-9
KXNBAGAME-25DEC27NYKATL,KXNBAGAME-25DEC27NYKATL-ATL,New York vs Atlanta Winner?,2025-12-27,New York Knicks,Atlanta Hawks,finalized,no,2476192.0,0.0,0.0,,0.325,0.32,0.33,1766882700.0,1766882700.0,0,8:00p,128,125,0,-3
KXNBAGAME-25DEC27MILCHI,KXNBAGAME-25DEC27MILCHI-CHI,Milwaukee vs Chicago Winner?,2025-12-27,Milwaukee Bucks,Chicago Bulls,finalized,no,2281732.0,0.0,0.0,,0.555,0.55,0.56,1766882700.0,1766882700.0,0,8:00p,112,103,0,-9
KXNBAGAME-25DEC27CLEHOU,KXNBAGAME-25DEC27CLEHOU-HOU,Cleveland vs Houston Winner?,2025-12-27,Cleveland Cavaliers,Houston Rockets,finalized,yes,702526.0,0.0,1.0,,0.565,0.56,0.57,1766882700.0,1766882700.0,1,8:00p,100,117,1,17
KXNBAGAME-25DEC27UTASAS,KXNBAGAME-25DEC27UTASAS-SAS,Utah vs San Antonio Winner?,2025-12-27,Utah Jazz,San Antonio Spurs,finalized,no,2690833.0,0.0,0.0,,0.855,0.85,0.86,1766882700.0,1766882700.0,0,8:00p,127,114,0,-13
KXNBAGAME-25DEC27BKNMIN,KXNBAGAME-25DEC27BKNMIN-MIN,Brooklyn vs Minnesota Winner?,2025-12-27,Brooklyn Nets,Minnesota Timberwolves,finalized,no,1490431.0,0.0,0.0,,0.835,0.83,0.84,1766882700.0,1766882700.0,0,8:00p,123,107,0,-16
KXNBAGAME-25DEC28GSWTOR,KXNBAGAME-25DEC28GSWTOR-TOR,Golden State vs Toronto Winner?,2025-12-28,Golden State Warriors,Toronto Raptors,finalized,yes,5382901.0,0.0,1.0,,0.385,0.38,0.39,1766952900.0,1766952900.0,1,3:30p,127,141,1,14
KXNBAGAME-25DEC28PHIOKC,KXNBAGAME-25DEC28PHIOKC-OKC,Philadelphia vs Oklahoma City Winner?,2025-12-28,Philadelphia 76ers,Oklahoma City Thunder,finalized,yes,1393243.0,0.0,1.0,,0.855,0.85,0.86,1766952900.0,1766952900.0,1,3:30p,104,129,1,25
KXNBAGAME-25DEC28BOSPOR,KXNBAGAME-25DEC28BOSPOR-POR,Boston vs Portland Winner?,2025-12-28,Boston Celtics,Portland Trail Blazers,finalized,yes,3987838.0,0.0,1.0,,0.295,0.29,0.3,1766961900.0,1766961900.0,1,6:00p,108,114,1,6
KXNBAGAME-25DEC28MEMWAS,KXNBAGAME-25DEC28MEMWAS-WAS,Memphis vs Washington Winner?,2025-12-28,Memphis Grizzlies,Washington Wizards,finalized,yes,3906501.0,0.0,1.0,,0.28500000000000003,0.28,0.29,1766961900.0,1766961900.0,1,6:00p,112,116,1,4
KXNBAGAME-25DEC28SACLAL,KXNBAGAME-25DEC28SACLAL-LAL,Sacramento vs Los Angeles L Winner?,2025-12-28,Sacramento Kings,Los Angeles Lakers,finalized,yes,1449819.0,0.0,1.0,,0.805,0.8,0.81,1766974500.0,1766974500.0,1,9:30p,101,125,1,24
KXNBAGAME-25DEC28DETLAC,KXNBAGAME-25DEC28DETLAC-LAC,Detroit vs Los Angeles C Winner?,2025-12-28,Detroit Pistons,Los Angeles Clippers,finalized,yes,3006881.0,0.0,1.0,,0.395,0.39,0.4,1766972700.0,1766972700.0,1,9:00p,99,112,1,13
KXNBAGAME-25DEC29PHXWAS,KXNBAGAME-25DEC29PHXWAS-WAS,Phoenix vs Washington Winner?,2025-12-29,Phoenix Suns,Washington Wizards,finalized,no,2659849.0,0.0,0.0,,0.215,0.21,0.22,1767051900.0,1767051900.0,0,7:00p,115,101,0,-14
KXNBAGAME-25DEC29INDHOU,KXNBAGAME-25DEC29INDHOU-HOU,Indiana vs Houston Winner?,2025-12-29,Indiana Pacers,Houston Rockets,finalized,yes,260908.0,0.0,1.0,,0.855,0.85,0.86,1767055500.0,1767055500.0,1,8:00p,119,126,1,7
KXNBAGAME-25DEC29MILCHA,KXNBAGAME-25DEC29MILCHA-CHA,Milwaukee vs Charlotte Winner?,2025-12-29,Milwaukee Bucks,Charlotte Hornets,finalized,no,1814252.0,0.0,0.0,,0.42,0.41,0.43,1767051900.0,1767051900.0,0,7:00p,123,113,0,-10
KXNBAGAME-25DEC29CLESAS,KXNBAGAME-25DEC29CLESAS-SAS,Cleveland vs San Antonio Winner?,2025-12-29,Cleveland Cavaliers,San Antonio Spurs,finalized,no,3743838.0,0.0,0.0,,0.595,0.59,0.6,1767055500.0,1767055500.0,0,8:00p,113,101,0,-12
KXNBAGAME-25DEC29GSWBKN,KXNBAGAME-25DEC29GSWBKN-BKN,Golden State vs Brooklyn Winner?,2025-12-29,Golden State Warriors,Brooklyn Nets,finalized,no,2383648.0,0.0,0.0,,0.335,0.33,0.34,1767053700.0,1767053700.0,0,7:30p,120,107,0,-13
KXNBAGAME-25DEC29DENMIA,KXNBAGAME-25DEC29DENMIA-MIA,Denver vs Miami Winner?,2025-12-29,Denver Nuggets,Miami Heat,finalized,yes,1441714.0,0.0,1.0,,0.46499999999999997,0.46,0.47,1767053700.0,1767053700.0,1,7:30p,123,147,1,24
KXNBAGAME-25DEC29ORLTOR,KXNBAGAME-25DEC29ORLTOR-TOR,Orlando vs Toronto Winner?,2025-12-29,Orlando Magic,Toronto Raptors,finalized,yes,2582757.0,0.0,1.0,,0.485,0.48,0.49,1767053700.0,1767053700.0,1,7:30p,106,107,1,1
KXNBAGAME-25DEC29ATLOKC,KXNBAGAME-25DEC29ATLOKC-OKC,Atlanta vs Oklahoma City Winner?,2025-12-29,Atlanta Hawks,Oklahoma City Thunder,finalized,yes,1267458.0,0.0,1.0,,0.895,0.89,0.9,1767055500.0,1767055500.0,1,8:00p,129,140,1,11
KXNBAGAME-25DEC29MINCHI,KXNBAGAME-25DEC29MINCHI-CHI,Minnesota vs Chicago Winner?,2025-12-29,Minnesota Timberwolves,Chicago Bulls,finalized,no,687214.0,0.0,0.0,,0.33999999999999997,0.33,0.35,1767055500.0,1767055500.0,0,8:00p,136,101,0,-35
KXNBAGAME-25DEC29NYKNOP,KXNBAGAME-25DEC29NYKNOP-NOP,New York vs New Orleans Winner?,2025-12-29,New York Knicks,New Orleans Pelicans,finalized,no,1811485.0,0.0,0.0,,0.255,0.25,0.26,1767055500.0,1767055500.0,0,8:00p,130,125,0,-5
KXNBAGAME-25DEC29DALPOR,KXNBAGAME-25DEC29DALPOR-POR,Dallas vs Portland Winner?,2025-12-29,Dallas Mavericks,Portland Trail Blazers,finalized,yes,5683275.0,0.0,1.0,,0.565,0.56,0.57,1767064500.0,1767064500.0,1,10:30p,122,125,1,3
KXNBAGAME-25DEC30BOSUTA,KXNBAGAME-25DEC30BOSUTA-UTA,Boston vs Utah Winner?,2025-12-30,Boston Celtics,Utah Jazz,finalized,no,4497571.0,0.0,0.0,,0.28500000000000003,0.28,0.29,1767145500.0,1767145500.0,0,9:00p,129,119,0,-10
KXNBAGAME-25DEC30DETLAL,KXNBAGAME-25DEC30DETLAL-LAL,Detroit vs Los Angeles L Winner?,2025-12-30,Detroit Pistons,Los Angeles Lakers,finalized,no,6148441.0,0.0,0.0,,0.435,0.43,0.44,1767150900.0,1767150900.0,0,10:30p,128,106,0,-22
KXNBAGAME-25DEC30PHIMEM,KXNBAGAME-25DEC30PHIMEM-MEM,Philadelphia vs Memphis Winner?,2025-12-30,Philadelphia 76ers,Memphis Grizzlies,finalized,no,4176708.0,0.0,0.0,,0.475,0.47,0.48,1767141900.0,1767141900.0,0,8:00p,139,136,0,-3
KXNBAGAME-25DEC30SACLAC,KXNBAGAME-25DEC30SACLAC-LAC,Sacramento vs Los Angeles C Winner?,2025-12-30,Sacramento Kings,Los Angeles Clippers,finalized,yes,819540.0,0.0,1.0,,0.775,0.77,0.78,1767152700.0,1767152700.0,1,11:00p,90,131,1,41
KXNBAGAME-25DEC31MINATL,KXNBAGAME-25DEC31MINATL-ATL,Minnesota vs Atlanta Winner?,2025-12-31,Minnesota Timberwolves,Atlanta Hawks,finalized,yes,1553250.0,0.0,1.0,,0.345,0.34,0.35,1767210300.0,1767210300.0,1,3:00p,102,126,1,24
KXNBAGAME-25DEC31DENTOR,KXNBAGAME-25DEC31DENTOR-TOR,Denver vs Toronto Winner?,2025-12-31,Denver Nuggets,Toronto Raptors,finalized,no,2523461.0,0.0,0.0,,0.695,0.69,0.7,1767226500.0,1767226500.0,0,7:30p,106,103,0,-3
KXNBAGAME-25DEC31GSWCHA,KXNBAGAME-25DEC31GSWCHA-CHA,Golden State vs Charlotte Winner?,2025-12-31,Golden State Warriors,Charlotte Hornets,finalized,no,2987951.0,0.0,0.0,,0.28500000000000003,0.28,0.29,1767203100.0,1767203100.0,0,1:00p,132,125,0,-7
KXNBAGAME-25DEC31ORLIND,KXNBAGAME-25DEC31ORLIND-IND,Orlando vs Indiana Winner?,2025-12-31,Orlando Magic,Indiana Pacers,finalized,no,2145010.0,0.0,0.0,,0.375,0.37,0.38,1767210300.0,1767210300.0,0,3:00p,112,110,0,-2
KXNBAGAME-25DEC31POROKC,KXNBAGAME-25DEC31POROKC-OKC,Portland vs Oklahoma City Winner?,2025-12-31,Portland Trail Blazers,Oklahoma City Thunder,finalized,yes,426721.0,0.0,1.0,,0.885,0.88,0.89,1767228300.0,1767228300.0,1,8:00p,95,124,1,29
KXNBAGAME-25DEC31NYKSAS,KXNBAGAME-25DEC31NYKSAS-SAS,New York vs San Antonio Winner?,2025-12-31,New York Knicks,San Antonio Spurs,finalized,yes,5058408.0,0.0,1.0,,0.6,0.59,0.61,1767224700.0,1767224700.0,1,7:00p,132,134,1,2
KXNBAGAME-25DEC31WASMIL,KXNBAGAME-25DEC31WASMIL-MIL,Washington vs Milwaukee Winner?,2025-12-31,Washington Wizards,Milwaukee Bucks,finalized,no,2412241.0,0.0,0.0,,0.815,0.81,0.82,1767228300.0,1767228300.0,0,8:00p,114,113,0,-1
KXNBAGAME-25DEC31NOPCHI,KXNBAGAME-25DEC31NOPCHI-CHI,New Orleans vs Chicago Winner?,2025-12-31,New Orleans Pelicans,Chicago Bulls,finalized,yes,2482657.0,0.0,1.0,,0.535,0.53,0.54,1767224700.0,1767224700.0,1,7:00p,118,134,1,16
KXNBAGAME-25DEC31PHXCLE,KXNBAGAME-25DEC31PHXCLE-CLE,Phoenix vs Cleveland Winner?,2025-12-31,Phoenix Suns,Cleveland Cavaliers,finalized,yes,585309.0,0.0,1.0,,0.695,0.69,0.7,1767212100.0,1767212100.0,1,3:30p,113,129,1,16
KXNBAGAME-26JAN01UTALAC,KXNBAGAME-26JAN01UTALAC-LAC,Utah vs Los Angeles C Winner?,2026-01-01,Utah Jazz,Los Angeles Clippers,finalized,yes,3028299.0,0.0,1.0,,0.845,0.84,0.85,1767323700.0,1767323700.0,1,10:30p,101,118,1,17
KXNBAGAME-26JAN01BOSSAC,KXNBAGAME-26JAN01BOSSAC-SAC,Boston vs Sacramento Winner?,2026-01-01,Boston Celtics,Sacramento Kings,finalized,no,4186613.0,0.0,0.0,,0.20500000000000002,0.2,0.21,1767321900.0,1767321900.0,0,10:00p,120,106,0,-14
KXNBAGAME-26JAN01MIADET,KXNBAGAME-26JAN01MIADET-DET,Miami vs Detroit Winner?,2026-01-01,Miami Heat,Detroit Pistons,finalized,no,5417987.0,0.0,0.0,,0.645,0.64,0.65,1767311100.0,1767311100.0,0,7:00p,118,112,0,-6
KXNBAGAME-26JAN01HOUBKN,KXNBAGAME-26JAN01HOUBKN-BKN,Houston vs Brooklyn Winner?,2026-01-01,Houston Rockets,Brooklyn Nets,finalized,no,2509000.0,0.0,0.0,,0.175,0.17,0.18,1767307500.0,1767307500.0,0,6:00p,120,96,0,-24
KXNBAGAME-26JAN01PHIDAL,KXNBAGAME-26JAN01PHIDAL-DAL,Philadelphia vs Dallas Winner?,2026-01-01,Philadelphia 76ers,Dallas Mavericks,finalized,no,2851587.0,0.0,0.0,,0.435,0.43,0.44,1767316500.0,1767316500.0,0,8:30p,123,108,0,-15
KXNBAGAME-26JAN02SACPHX,KXNBAGAME-26JAN02SACPHX-PHX,Sacramento vs Phoenix Winner?,2026-01-02,Sacramento Kings,Phoenix Suns,finalized,yes,628582.0,0.0,1.0,,0.855,0.85,0.86,1767404700.0,1767404700.0,1,9:00p,102,129,1,27
